3906,22327,18689657-every-second-with-you,Lauren Blakely,Lauren Blakely,,,2
3907,22328,10331108-plugged,Olga Tokarczuk,Eoin Colfer,Wexford,52.3342 -6.4575,1
3908,22329,116249.Adulthood_Rites,Octavia E. Butler,Octavia E. Butler,"Pasadena, California",34.15611111111111 -118.13194444444444,1
3909,22330,23264870-the-long-and-faraway-gone,Lou Berney,Lou Berney,,,2
3910,22331,11627660-the-red-box,Rex Stout,Rex Stout,"Noblesville, Indiana",40.05 -86.0213888888889,1
3911,22332,6423124-seduced-by-his-touch,Tracy Anne Warren,Tracy Anne Warren,,,2
3912,22333,13390528-the-fallen-angel,Susannah Kells,Daniel Silva,,,2
3913,22334,32180906-the-wanted-virgin,,Alexa Riley,,,2
3914,22335,140089.Dead_Over_Heels,Charlaine Harris,Charlaine Harris,"Tunica, Mississippi",34.68888888888889 -90.38055555555556,1
3915,22336,29231852-a-bridge-of-stars,Bella Forrest,Bella Forrest,,,2
3916,22337,13027796-the-red-pyramid,,Orpheus Collar,,,2
3917,22338,71979.My_Point_And_I_Do_Have_One,Ellen Degeneres,Ellen DeGeneres,"Metairie, Louisiana",29.997777777777777 -90.1775,1
3918,22339,906674.Sharpe_s_Honour,Bernard Cornwell,Bernard Cornwell,"London, England",,1
3919,22340,42462428-never-have-i-ever,Joshilyn Jackson,Joshilyn Jackson,,,2
3920,22341,18211295-the-rhesus-chart,Charles Stross,Charles Stross,Leeds,53.800268 -1.5497207,1
3921,22342,2470643.Zombie_Haiku,,Ryan Mecum,,,2
3922,22343,1025250.Schooled,Department for Education and Employment.,Gordon Korman,Canada,45.4 -75.66666666666667,1
3923,22344,425174.The_Godwulf_Manuscript,Robert B. Parker,Robert B. Parker,"Springfield, Massachusetts",42.10138888888889 -72.59027777777777,1
3924,22345,946899.The_Measure_of_a_Lady,Deeanne Gist,Deeanne Gist,,,2
3925,22346,1298218.Disney_s_Lady_and_the_Tramp,,Jamie Simons,,,2
3926,22347,4570667-just-one-wish,Janette Rallison,Janette Rallison,"Pullman, Washington",46.733333333333334 -117.16666666666667,1
3927,22348,6690549-master-of-the-mountain,Lars Machmuller,Cherise Sinclair,,,2
3928,22349,279664.Enter_the_Enchanted,Katherine Applegate,Katherine Applegate,"Ann Arbor, Michigan",42.28138888888889 -83.74833333333333,1
3929,22350,29358.Charlie_Wilson_s_War,,George Crile,,,2
3930,22351,367687.Mischief,Edward Phillips Oppenheim,Amanda Quick,,,2
3931,22352,7823518-payback-time,Lincoln Peirce,Carl Deuker,"Ames, Iowa",42.03472222222222 -93.62,2
3932,22353,13326422-illuminations,Edward Johnston,Mary Sharratt,San José de Mayo,-34.333333333333336 -56.71666666666667,2
3933,22354,18105623-fraternizing,John Galsworthy,C.C. Brown,England,51.5 -0.11666666666666667,2
3934,22355,12546674-wife-by-wednesday,Catherine Bybee,Catherine Bybee,,,2
3935,22356,9557751-cowboy-heat,Delilah Devlin,Sable Hunter,,,2
3936,22357,641549.Model_Spy,Shannon Greenland,Shannon Greenland,,,2
3937,22358,19367048-heroes-are-my-weakness,Susan Phillips,Susan Elizabeth Phillips,"Cincinnati, Ohio",,1
3938,22359,60934.Imago,Octavia E. Butler,Octavia E. Butler,"Pasadena, California",34.15611111111111 -118.13194444444444,1
3939,22360,6448772-quantum,,Manjit Kumar,,,2
3940,22361,462685.The_Husband_Trap,Tracy Anne Warren,Tracy Anne Warren,,,2
3941,22362,17286807-dead-girls-don-t-lie,Jennifer Shaw Wolf,Jennifer Shaw Wolf,,,2
3942,22363,32195234-his-alone,Louis Sachar,Alexa Riley,"East Meadow, New York",40.71361111111111 -73.55583333333334,2
3943,22364,140090.Three_Bedrooms_One_Corpse,Charlaine Harris,Charlaine Harris,"Tunica, Mississippi",34.68888888888889 -90.38055555555556,1
3944,22365,19395553-our-mathematical-universe,,Max Tegmark,,,2
3945,22366,34935946-come-sundown,Nora Roberts,Nora Roberts,"Silver Spring, Maryland",39.002441 -77.020791,1
3946,22367,119494.The_Lake_of_Tears,Emily Rodda,Emily Rodda,,,2
3947,22368,232743.The_Archaeology_of_Knowledge_The_Discourse_on_Language,Michel Foucault,Michel Foucault,Poitiers,46.58 0.34,1
3948,22369,13066.Sick_Puppy,Carl Hiaasen,Carl Hiaasen,"Fort Lauderdale, Florida",26.133333333333333 -80.15,1
3949,22370,15167.She_Got_Up_Off_the_Couch,Haven Kimmel,Haven Kimmel,,,2
3950,22371,8315872-treachery-in-death,Nora Roberts,J.D. Robb,"Silver Spring, Maryland",39.002441 -77.020791,2
3951,22372,102459.Hellboy_Vol_2,,Mike Mignola,,,2
3952,22373,13548142-cast-in-peril,Michelle Sagara West,Michelle Sagara,"East York, Ontario",,1
3953,22374,163465.The_Great_Gilly_Hopkins,Katherine Paterson,Katherine Paterson,Huai'an,33.551 119.113,1
3954,22375,247369.Reckless,P. G. Wodehouse,Amanda Quick,,,2
3955,22376,37450.Don_t_You_Forget_About_Me,Cecily von Ziegesar,Cecily von Ziegesar,,,2
3956,22377,1620912.Infidel,Paul R. Peluso,Ted Dekker,,,2
3957,22378,10841289-hot-zone,Richard Preston,Catherine Mann,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,2
3958,22379,7133770-how-the-garcia-girls-lost-their-accents,Julia Alvarez,Julia Alvarez,New York City,40.71277777777778 -74.00611111111111,1
3959,22380,444328.Cinderellis_and_the_Glass_Hill,Gail Carson Levine,Gail Carson Levine,"New York, New York",,1
3960,22381,17667464-innocence-defied,Lainey Reese,Lainey Reese,,,2
3961,22382,28251377-the-best-man,Ruth Rendell,Richard Peck,Essex,51.75 0.5833333333333334,2
3962,22383,20894023-famous-last-words,Timothy Findley,Katie Alender,Toronto,43.74166666666667 -79.37333333333333,2
3963,22384,140096.The_Julius_House,Charlaine Harris,Charlaine Harris,"Tunica, Mississippi",34.68888888888889 -90.38055555555556,1
3964,22385,26166765-a-trail-of-echoes,Rachel Howzell Hall,Bella Forrest,,,2
3965,22386,161540.The_Courtship_of_Princess_Leia,Dave Wolverton,Dave Wolverton,"Springfield, Oregon",44.05305555555555 -122.99111111111111,1
3966,22387,30687200-the-stranger-in-the-woods,,Michael Finkel,,,2
3967,22388,7785.I_Can_Read_With_My_Eyes_Shut_,Dr. Seuss,Dr. Seuss,"Springfield, Massachusetts",42.10138888888889 -72.59027777777777,1
3968,22389,447629.Three_Wishes,Liane Moriarty,Barbara Delinsky,"Boston, Massachusetts",,1
3969,22390,40465.Thank_You_for_Smoking,Christopher Buckley,Christopher Buckley,,,2
3970,22391,8932593-y,,Brian K. Vaughan,"Cleveland, Ohio",,1
3971,22392,102958.Preacher_Volume_9,,Garth Ennis,,,2
3972,22393,8679140-cast-in-ruin,Michelle Sagara West,Michelle Sagara,"East York, Ontario",,1
3973,22394,64485.Under_the_Northern_Lights,Alan Sullivan,Tracie Peterson,Montreal,45.50888888888889 -73.55416666666666,2
3974,22395,17406142-lana,Erica Silverman,R.K. Lilley,,,2
3975,22396,7303068-hard-magic,Laura Anne Gilman,Laura Anne Gilman,New Jersey,40.0 -74.5,1
3976,22397,90574.Dead_City,Herbert H. Lieberman,Joe McKinney,Rathfarnham,53.298776 -6.285447,1
3977,22398,183658.The_Princess_Test,Gail Carson Levine,Gail Carson Levine,"New York, New York",,1
3978,22399,9491671-damaged-goods,Upton Sinclair,Lainey Reese,,,2
3979,22400,352724.Games_of_Command,Linnea Sinclair,Linnea Sinclair,New Jersey,40.0 -74.5,1
3980,22401,17727276-hard-choices,Kathleen Gerson,Hillary Rodham Clinton,,,2
3981,22402,140093.A_Bone_to_Pick,Charlaine Harris,Charlaine Harris,"Tunica, Mississippi",34.68888888888889 -90.38055555555556,1
3982,22403,29506843-a-clan-of-novaks,Bella Forrest,Bella Forrest,,,2
3983,22404,6534132-the-lion-and-the-mouse,Charles Klein,Jerry Pinkney,Pennsylvania,41.0 -78.0,1
3984,22405,23507758-descendants,Kaui Hart Hemmings,Rico Green,Hawaii,21.5 -158.0,2
3985,22406,18865908-home-for-the-holidays,London Philharmonic,Jeaniene Frost,,,2
3986,22407,8510990-vicious-cycle,Tahsin Saadi Sedik,Terri Blackstock,,,2
3987,22408,425173.Promised_Land,Mary Antin,Robert B. Parker,"Springfield, Massachusetts",42.10138888888889 -72.59027777777777,1
3988,22409,5663327-y,,Brian K. Vaughan,"Cleveland, Ohio",,1
3989,22410,12309315-blue-exorcist-vol-6,Kazue Kato,Kazue Kato,,,2
3990,22411,9858488-dead-end-in-norvelt,Jack Gantos,Jack Gantos,"Mount Pleasant, Pennsylvania",40.14972222222222 -79.5425,1
3991,22412,15726371-the-tutor-s-daughter,Julie Klassen,Julie Klassen,,,2
3992,22413,6372454-dawn-s-prelude,Tracie Peterson,Tracie Peterson,,,2
3993,22414,101269.Mistress,Daniel Defoe,Amanda Quick,,,2
3994,22415,16173349-whispers-under-ground,Ben Aaronovitch,Ben Aaronovitch,"Camden, London",,1
3995,22416,88504.Forbidden_Magic,Jo Beverley,Cheyenne McCray,Blackpool,53.814166666666665 -3.0502777777777776,2
3996,22417,13009523-consume,Rand McNally,Shelly Crane,,,2
3997,22418,18335162-murder-in-mississippi,Howard Ball,John Safran,,,2
3998,22419,18077900-forever-jack,Natasha Boyd,Natasha Boyd,,,2
3999,22420,7456034-extraordinary,Mark Twain,Nancy Werlin,"Florida, Missouri",39.49166666666667 -91.79,2
4000,22421,9917925-witchlanders,Lena Coakley,Lena Coakley,,,2
4001,22422,959433.The_Fairy_s_Mistake,Gail Carson Levine,Gail Carson Levine,"New York, New York",,1
4002,22423,817417.They_Called_Her_Mrs_Doc,Janette Oke,Janette Oke,"Champion, Alberta",50.23972222222222 -113.14805555555556,1
4003,22424,7893098-a-table-for-three,Eldon Thomas,Lainey Reese,,,2
4004,22425,1828067.Grimspace,Ann Aguirre,Ann Aguirre,,,2
4005,22426,31546142-branding-the-virgin,Leo Perutz,Alexa Riley,Prague,50.0875 14.421388888888888,2
4006,22427,140091.Real_Murders,Charlaine Harris,Charlaine Harris,"Tunica, Mississippi",34.68888888888889 -90.38055555555556,1
4007,22428,13565106-always-know-what-to-say---easy-ways-to-approach-and-talk-to-anyone,,Peter W. Murphy,,,2
4008,22429,10985449-the-women-of-the-cousins-war,,Philippa Gregory,Nairobi,-1.2863888888888888 36.81722222222222,1
4009,22430,5662443-an-altar-in-the-world,Barbara Brown Taylor,Barbara Brown Taylor,"Lafayette, Indiana",40.41722222222222 -86.87861111111111,1
4010,22431,43802284-the-perfect-first,Joy Smith,Maya Hughes,Canada,45.4 -75.66666666666667,2
4011,22432,653297.Mustang_Man,Louis L'Amour,Louis L'Amour,"Jamestown, North Dakota",46.90555555555556 -98.70305555555555,1
4012,22433,156532.Y,,Brian K. Vaughan,"Cleveland, Ohio",,1
4013,22434,10837494-blue-exorcist-tome-5,,Kazue Kato,,,2
4014,22435,367689.Ravished,Jayne Ann Krentz,Amanda Quick,"Cobb, California",38.82222222222222 -122.72305555555556,2
4015,22436,16299341-thankless-in-death,Nora Roberts,J.D. Robb,"Silver Spring, Maryland",39.002441 -77.020791,2
4016,22437,12999514-devour,Boyce Richardson,Shelly Crane,,,2
4017,22438,154808.Superman,,John Byrne,,,2
4018,22439,18909810-free-falling,William Golding,Susan Kiernan-Lewis,,,2
4019,22440,3526951,,خيري شلبي,,,2
4020,22441,22816793-funny-jokes-free-joke-book-download-included,,Johnny B. Laughing,,,2
4021,22442,23460947-the-english-spy,Tom Bower,Daniel Silva,,,2
4022,22443,29243630-children-of-the-new-world,Alexander Weinstein,Alexander Weinstein,Saratov,51.53333333333333 46.016666666666666,1
4023,22444,26236956-the-obsession,Nora Roberts,Nora Roberts,"Silver Spring, Maryland",39.002441 -77.020791,1
4024,22445,57950.Swords_and_Deviltry,Fritz Leiber,Fritz Leiber,"Chicago, Illinois",,1
4025,22446,17878717-eternally-north,Tim Flannery,Tillie Cole,Victoria (Australia),-37.0 144.0,2
4026,22447,25741007-criminal-destiny,Gordon Korman,Gordon Korman,Canada,45.4 -75.66666666666667,1
4027,22448,25372801-all-the-birds-in-the-sky,Charlie Jane Anders,Charlie Jane Anders,Connecticut,41.6 -72.7,1
4028,22449,557405.Split_Second,David Baldacci,Alex Kava,"Richmond, Virginia",37.54083333333333 -77.43666666666667,2
4029,22450,282092.Treasure_Mountain,Louis L'Amour,Louis L'Amour,"Jamestown, North Dakota",46.90555555555556 -98.70305555555555,1
4030,22451,818096.No_Place_Like_Home,Mary Higgins Clark,Barbara O'Neal,"Bronx, New York",,2
4031,22452,5841508-one-reckless-summer,Toni Blake,Toni Blake,,,2
4032,22453,69647.The_Widening_Gyre,Robert B. Parker,Robert B. Parker,"Springfield, Massachusetts",42.10138888888889 -72.59027777777777,1
4033,22454,608601.Ox_Cart_Man,Donald Hall,Donald Hall,"Hamden, Connecticut",41.397777777777776 -72.92166666666667,1
4034,22455,156530.Y,,Brian K. Vaughan,"Cleveland, Ohio",,1
4035,22456,258721.The_Lady_of_the_Sorrows,,Cecilia Dart-Thornton,,,2
4036,22457,210243.Origin_in_Death,,J.D. Robb,,,2
4037,22458,10334572-blue-exorcist-tome-4,,Kazue Kato,,,2
4038,22459,57256.1634_The_Baltic_War,,Eric Flint,"Burbank, California",34.180277777777775 -118.32833333333333,1
4039,22460,1624581.Library_Mouse,,Daniel Kirk,,,2
4040,22461,2396827.Hellboy_Vol_8,,Mike Mignola,,,2
4041,22462,4258529-the-perfect-poison,,Amanda Quick,,,2
4042,22463,20883450-concealed-in-death,,J.D. Robb,,,2
4043,22464,18078251-annihilate-me-vol-3,,Christina Ross,,,2
4044,22465,13330537-garment-of-shadows,,Laurie R. King,"Oakland, California",37.80444444444444 -122.27083333333333,1
4045,22466,16137916-the-last-praetorian,,Mike Smith,,,2
4046,22467,412939.Angel,,Johanna Lindsey,Frankfurt,50.11055555555556 8.682222222222222,1
4047,22468,19802.A_World_Lit_Only_by_Fire,,William Manchester,"Attleboro, Massachusetts",41.931653 -71.294503,1
4048,22469,24042913-fortune-smiles,,Adam Johnson,,,2
4049,22470,25893681-becoming-nicole,,Amy Ellis Nutt,Staten Island,40.57194444444445 -74.14694444444444,1
4050,22471,25678149-taking-the-fall,,Alexa Riley,,,2
4051,22472,218716.Swords_Against_Death,,Fritz Leiber,"Chicago, Illinois",,1
4052,22473,30169645-you-are-the-best-wife,,Ajay K. Pandey,Uttar Pradesh,26.85 80.91,1
4053,22474,29158448-into-the-fire,,Jeaniene Frost,,,2
4054,22475,390299.A_Necessary_Evil,,Alex Kava,,,2
4055,22476,137970.Red_Dice,,Christopher Pike,,,2
4056,22477,33486.Conan_Vol_1,,Kurt Busiek,,,2
4057,22478,238142.Visions_in_Death,,J.D. Robb,,,2
4058,22479,10334529-blue-exorcist-vol-3,,Kazue Kato,,,2
4059,22480,342637.Dali,,Robert Descharnes,,,2
4060,22481,17668078-skin-deep,,J.M. Stone,,,2
4061,22482,16065734-an-english-bride-in-scotland,,Lynsay Sands,"Leamington, Ontario",42.06666666666667 -82.58333333333333,1
4062,22483,12231601-everblue,,Brenda Pandos,,,2
4063,22484,1289617.The_Forgotten_Man,,Amity Shlaes,,,2
4064,22485,35816.2061,,Arthur C. Clarke,Minehead,51.2038 -3.4738,1
4065,22486,22586926-come-to-me-recklessly,,A.L. Jackson,,,2
4066,22487,7190137-my-little-phony,,Lisi Harrison,Toronto,43.74166666666667 -79.37333333333333,1
4067,22488,18114068-redeployment,,Phil Klay,"Westchester, New York",,1
4068,22489,243206.Stranger_in_My_Arms,,Lisa Kleypas,"Temple, Texas",31.1 -97.35,1
4069,22490,16248078-the-english-girl,,Daniel Silva,,,2
4070,22491,30739258-the-billionaire-and-his-castaway,,Alexa Riley,,,2
4071,22492,120253.Good_Faeries_Bad_Faeries,,Brian Froud,Winchester,51.0632 -1.308,1
4072,22493,22163.The_Wild_Trees,,Richard Preston,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,1
4073,22494,38342851-shades-of-wicked,,Jeaniene Frost,,,2
4074,22495,161544.Lando,,Louis L'Amour,"Jamestown, North Dakota",46.90555555555556 -98.70305555555555,1
4075,22496,6966230-sugar-creek,,Toni Blake,,,2
4076,22497,6395945-silent-blade,,Ilona Andrews,,,2
4077,22498,84073.Black_Blood,,Christopher Pike,,,2
4078,22499,44781.Parliament_of_Whores,,P.J. O'Rourke,,,2
4079,22500,3492020-promises-in-death,,J.D. Robb,,,2
4080,22501,8539798-blue-exorcist-tome-2,,Kazue Kato,,,2
4081,22502,6436659-transition,,Iain M. Banks,,,2
4082,22503,289232.Hellboy,,Christopher Golden,Massachusetts,42.3 -72.0,1
4083,22504,17268741-uncharted,,Tracey Garvis Graves,,,2
4084,22505,186776.Gift_of_Gold,,Jayne Ann Krentz,"Cobb, California",38.82222222222222 -122.72305555555556,1
4085,22506,8174363-tempting-rever,,Laurann Dohner,,,2
4086,22507,20346544-the-wrong-billionaire-s-bed,,Jessica Clare,,,2
4087,22508,17226501-sweet-ride,,Maegan Lynn Moores,,,2
4088,22509,12986800-frey,,Melissa Wright,,,2
4089,22510,825830.My_Immortal_Highlander,,Hannah Howell,,,2
4090,22511,2936415-where-men-win-glory,,Jon Krakauer,"Brookline, Massachusetts",42.33166666666666 -71.12166666666667,1
4091,22512,7352220-black-butler-vol-3,,Yana Toboso,"Warabi, Saitama",35.825583333333334 139.6797222222222,1
4092,22513,12669885-lying,,Sam Harris,Los Angeles,34.05 -118.25,1
4093,22514,77368.Spindle_s_End,,Robin McKinley,"Warren, Ohio",41.23833333333334 -80.81444444444445,1
4094,22515,7884756-a-tale-of-two-pretties,,Lisi Harrison,Toronto,43.74166666666667 -79.37333333333333,1
4095,22516,17559899-three,,Kristen Simmons,,,2
4096,22517,101715.The_Mole_People,,Jennifer Toth,"London, England",,1
4097,22518,26174821-restless-waters,,Jessica Park,,,2
4098,22519,6407014-stitches,,David Small,Detroit,42.33138888888889 -83.04583333333333,1
4099,22520,17657649-dear-mr-knightley,,Katherine Reay,,,2
4100,22521,92605.Four_Ways_to_Forgiveness,,Ursula K. Le Guin,"Berkeley, California",37.87166666666667 -122.27277777777778,1
4101,22522,13630867-los-hijos-de-los-d-as,,Eduardo Galeano,Uruguay,-34.88333333333333 -56.166666666666664,1
4102,22523,16206835-troubles-and-treats,,Tara Sivec,,,2
4103,22524,1169163.The_Grand_Weaver,,Ravi Zacharias,,,2
4104,22525,12390650-wildest-dreams,,Kristen Ashley,"Gary, Indiana",41.595555555555556 -87.34527777777778,1
4105,22526,41798737-wicked-bite,,Jeaniene Frost,,,2
4106,22527,390301.At_the_Stroke_of_Madness,,Alex Kava,,,2
4107,22528,6549._said_the_shotgun_to_the_head_,,Saul Williams,"Newburgh (city), New York",,1
4108,22529,8885268-so-yesterday,,Scott Westerfeld,Dallas,32.77916666666667 -96.80888888888889,1
4109,22530,490291.Relentless,,Robin Parrish,United States,38.88333333333333 -77.01666666666667,1
4110,22531,238139.Imitation_in_Death,,J.D. Robb,,,2
4111,22532,10266875-on-canaan-s-side,,Sebastian Barry,Dublin,53.35 -6.260277777777778,1
4112,22533,13050840-gunmetal-magic,,Ilona Andrews,,,2
4113,22534,891608.Asterix_the_Legionary,,René Goscinny,,,2
4114,22535,3866418-with-love,,J.L. Langley,,,2
4115,22536,1547375.Sabrina,,Lori Wick,,,2
4116,22537,11797478-the-rising,,Will Hill,,,2
4117,22538,9753303-shadowflame,,Dianne Sylvan,,,2
4118,22539,7801690-kidnapping-casey,,Laurann Dohner,,,2
4119,22540,838161.Mr_Tickle,,Roger Hargreaves,Cleckheaton,53.725 -1.719,1
4120,22541,8267386-running-wild,,Linda Howard,Alabama,33.0 -87.0,1
4121,22542,1554307.House_to_House,,David Bellavia,,,2
4122,22543,513617.Pomegranate_Soup,,Marsha Mehran,Iran,35.68333333333333 51.416666666666664,1
4123,22544,7972098-black-butler-vol-4,,Yana Toboso,"Warabi, Saitama",35.825583333333334 139.6797222222222,1
4124,22545,10485751-the-winter-king,,C.L. Wilson,,,2
4125,22546,28260564-the-secrets-of-wishtide,,Kate Saunders,London,51.507222222222225 -0.1275,1
4126,22547,24089731-a-bond-of-blood,,Bella Forrest,,,2
4127,22548,390304.One_False_Move,,Alex Kava,,,2
4128,22549,50786.Men_in_Kilts,,Katie MacAlister,,,2
4129,22550,43927.No_Second_Chance,,Harlan Coben,"Newark, New Jersey",40.72422 -74.172574,1
4130,22551,238140.Reunion_in_Death,,J.D. Robb,,,2
4131,22552,4339326-asterix-in-switzerland,,René Goscinny,,,2
4132,22553,389741.Cassidy,,Lori Wick,,,2
4133,22554,18809943-unexpected-fate,,Harper Sloan,,,2
4134,22555,16159320-promises-after-dark,,Sadie Matthews,,,2
4135,22556,16140838-biggest-flirts,,Jennifer Echols,,,2
4136,22557,11731782-collide,,Shelly Crane,,,2
4137,22558,10666722-the-white-tree,,Edward W. Robertson,,,2
4138,22559,4645750-horse-soldiers,,Doug Stanton,,,2
4139,22560,6452798-command-and-control,,Eric Schlosser,"Manhattan, New York",,1
4140,22561,1099466.The_Worst_Witch_Strikes_Again,,Jill Murphy,London,51.507222222222225 -0.1275,1
4141,22562,20663064-tinseltown,,William J. Mann,,,2
4142,22563,25722634-the-dust-that-falls-from-dreams,,Louis de Bernières,"Woolwich, London",,1
4143,22564,693033.Prince_of_Dreams,,Lisa Kleypas,"Temple, Texas",31.1 -97.35,1
4144,22565,25197835-a-shade-of-doubt,,Bella Forrest,,,2
4145,22566,18715347-must-love-otters,,Eliza Gordon,,,2
4146,22567,575715.Anything_for_You_Ma_am,,Tushar Raheja,,,2
4147,22568,43688913-claiming-sarah,,Susan Stoker,,,2
4148,22569,13453301-until-the-sun-falls-from-the-sky,,Kristen Ashley,"Gary, Indiana",41.595555555555556 -87.34527777777778,1
4149,22570,9314426-steal-the-dragon,,Patricia Briggs,"Butte, Montana",45.99888888888889 -112.52416666666667,1
4150,22571,7144426-the-bourne-objective,,Eric Van Lustbader,Greenwich Village,40.73361111111111 -74.00277777777778,1
4151,22572,102440.Hellboy,,Scott Allie,,,2
4152,22573,17054.Stardust_of_Yesterday,,Lynn Kurland,,,2
4153,22574,2037559.Deathworld_1,,Harry Harrison,,,2
4154,22575,15873109-secrets-after-dark,,Sadie Matthews,,,2
4155,22576,420738.All_the_Queen_s_Men,,Linda Howard,Alabama,33.0 -87.0,1
4156,22577,21411062-broken-juliet,,Leisa Rayven,,,2
4157,22578,6437544-the-bolter,,Frances Osborne,,,2
4158,22579,25056528-sincerely-carter,,Whitney G.,,,2
4159,22580,114173.Somewhere_I_ll_Find_You,,Lisa Kleypas,"Temple, Texas",31.1 -97.35,1
4160,22581,20502460-whiskey-prince,,Toni Aleo,,,2
4161,22582,26192868-at-the-edge-of-the-orchard,,Tracy Chevalier,"Washington, D.C.",38.90472222222222 -77.01638888888888,1
4162,22583,29806565-mr-and-mrs,,Alexa Riley,,,2
4163,22584,23790992-a-shade-of-novak,,Bella Forrest,,,2
4164,22585,2855642-ladybug-girl,,David Soman,,,2
4165,22586,25091846-hendrix,,Chelsea Camaron,,,2
4166,22587,25150798-the-tea-girl-of-hummingbird-lane,,Lisa See,"Paris, France",,1
4167,22588,92375.Hornet_Flight,,Ken Follett,Cardiff,51.48166666666667 -3.1791666666666667,1
4168,22589,2659997-stolen-innocence,,Elissa Wall,,,2
4169,22590,6401375-ghost-in-the-machine,,Patrick Carman,"Salem, Oregon",44.939166666666665 -123.03944444444444,1
4170,22591,275833.The_Face_of_Battle,,John Keegan,,,2
4171,22592,213026.The_Dark_Queen,,Susan Carroll,,,2
4172,22593,2327608.Personal_Demons,,Stacia Kane,,,2
4173,22594,246274.Cold_Hit,,Linda Fairstein,"Mount Vernon, New York",40.91416666666667 -73.83055555555555,1
4174,22595,15904.The_Sunday_Philosophy_Club,,Alexander McCall Smith,Bulawayo,-20.17 28.58,1
4175,22596,238141.Memory_in_Death,,J.D. Robb,,,2
4176,22597,7695240-hellboy-vol-10,,Mike Mignola,,,2
4177,22598,6487473-asterix-and-the-banquet,,René Goscinny,,,2
4178,22599,278701.Joe_DiMaggio,,Richard Ben Cramer,"Rochester, New York",43.16555555555556 -77.61138888888888,1
4179,22600,12618154-taunting-krell,,Laurann Dohner,,,2
4180,22601,885541.The_Best_Little_Girl_in_the_World,,Steven Levenkron,,,2
4181,22602,16085517-transatlantic,,Colum McCann,Dublin,53.35 -6.260277777777778,1
4182,22603,385250.The_Jolly_Postman_or_Other_People_s_Letters,,Janet Ahlberg,,,2
4183,22604,10644631-the-eye-of-the-world,,Chuck Dixon,,,2
4184,22605,124432.White_Mughals,,William Dalrymple,,,2
4185,22606,77433.The_Surgeon_s_Mate,,Patrick O'Brian,Buckinghamshire,51.833333333333336 -0.8333333333333334,1
4186,22607,17261414-grimm-s-fairy-stories,,Jacob Grimm,,,2
4187,22608,20891547-cole,,Megan O'Brien,,,2
4188,22609,36229963-tales-from-a-not-so-happy-birthday,,Rachel Renée Russell,,,2
4189,22610,76412.Shoot_the_Moon,,Billie Letts,Tulsa,,1
4190,22611,26109.The_Joke_s_Over,,Ralph Steadman,Wallasey,53.415833 -3.023333,1
4191,22612,2281814.The_Iron_Hunt,,Marjorie M. Liu,,,2
4192,22613,12623655-batman,,Chuck Dixon,,,2
4193,22614,106151.Batman,,Jeph Loeb,,,2
4194,22615,10893175-redeeming-zorus,,Laurann Dohner,,,2
4195,22616,5158.A_Virtuous_Woman,,Kaye Gibbons,"Nash County, North Carolina",35.97 -77.99,1
4196,22617,402026.The_Jolly_Christmas_Postman,,Janet Ahlberg,,,2
4197,22618,13153931-full-body-burden,,Kristen Iversen,Des Moines,,1
4198,22619,18799356-the-state-we-re-in,,Adele Parks,Teesside,54.58888888888889 -1.1875,1
4199,22620,22694050-the-day-we-met,,Rowan Coleman,,,2
4200,22621,22925912-ruin-rule,,Pepper Winters,,,2
4201,22622,61943.Generation_Warriors,,Anne McCaffrey,"Cambridge, Massachusetts",42.37361111111111 -71.11055555555555,1
4202,22623,25663717-the-two-family-house,,Lynda Cohen Loigman,,,2
4203,22624,11769373-green-lake,,S.K. Epperson,,,2
4204,22625,31314.Barnyard_Dance,,Sandra Boynton,"Orange, New Jersey",40.76804 -74.235692,1
4205,22626,13513205-a-wrinkle-in-time,,Hope Larson (Adapter,,,2
4206,22627,22842215-draw,,Cora Brent,,,2
4207,22628,24911006-missoula,,Jon Krakauer,"Brookline, Massachusetts",42.33166666666666 -71.12166666666667,1
4208,22629,141462.The_Feast_of_Roses,,Indu Sundaresan,,,2
4209,22630,31365.With_No_One_as_Witness,,Elizabeth George,"Warren, Ohio",41.23833333333334 -80.81444444444445,1
4210,22631,3277731-from-the-end-of-heaven,,Chris Stewart,,,2
4211,22632,5531637-darkness-calls,,Marjorie M. Liu,,,2
4212,22633,760312.Hellfire,,John Saul,,,2
4213,22634,928815.Monster,,Christopher Pike,,,2
4214,22635,4702458-it-s-not-my-fault-i-know-everything,,Jim Benton,,,2
4215,22636,3118991-behavior-of-moths,,Poppy Adams,,,2
4216,22637,56912.The_Judgment_of_Paris,,Ross King,,,2
4217,22638,153590.Playback,,Raymond Chandler,,,2
4218,22639,10799498-stealing-coal,,Laurann Dohner,,,2
4219,22640,18525657-broken-hearts-fences-and-other-things-to-mend,,Katie Finn,,,2
4220,22641,31975.Astonishing_X_Men_Volume_2,,Joss Whedon,New York City,40.71277777777778 -74.00611111111111,1
4221,22642,12975068-the-cranes-dance,,Meg Howrey,,,2
4222,22643,11815113-all-that-i-am,,Anna Funder,Melbourne,-37.814166666666665 144.96305555555554,1
4223,22644,3050104-a-wallflower-christmas,,Lisa Kleypas,"Temple, Texas",31.1 -97.35,1
4224,22645,141624.Napoleon_s_Buttons,,Penny Le Couteur,,,2
