16739,33984056-a-stranger-in-the-house,Shari Lapena,Shari Lapena,,,2
16740,34152811-midnight-sun,Betty Neels,Trish Cook,Devon,50.71666666666667 -3.716666666666667,2
16741,17262155-mad-about-the-boy,Helen Fielding,Helen Fielding,"Morley, West Yorkshire",53.749166 -1.602263,1
16742,10196362-the-accident,Linwood Barclay,Linwood Barclay,United States of America,,1
16743,562747.Peach_Girl_Vol_1,Miwa Ueda,Miwa Ueda,,,2
16744,34144464-the-chaos-of-standing-still,Jessica Brody,Jessica Brody,,,2
16745,8560132-the-world-according-to-humphrey,Betty G. Birney,Betty G. Birney,,,2
16746,29567845-spaceman-of-bohemia,Jaroslav Kalfar,Jaroslav Kalfar,,,2
16747,22509955-the-terrible-two,Mac Barnett,Mac Barnett,California,35.491035 -119.347852,1
16748,33395889-dirty-filthy-rich-love,Laurelin Paige,Laurelin Paige,,,2
16749,36373825-fence-vol-1,Rebecca Wolff,C.S. Pacat,,,2
16750,42245770-the-rest-of-the-story,Isaac Asimov,Sarah Dessen,"Evanston, Illinois",42.04638888888889 -87.69472222222223,1
16751,20758093-365-days-of-wonder,,R.J. Palacio,,,2
16752,53351017-liar,Keith Waterhouse,Tate James,,,2
16753,23664710-make-me,Lee Child,Lee Child,Coventry,52.408055555555556 -1.5105555555555554,1
16754,845501.The_Fifth_Head_of_Cerberus,Gene Wolfe,Gene Wolfe,New York City,40.71277777777778 -74.00611111111111,1
16755,55029958-riley-thorn-and-the-dead-guy-next-door,Lucy Score,Lucy Score,,,2
16756,40048067-arrogant-devil,R.S. Grey,R.S. Grey,,,2
16757,1201724.Dark_Harvest,Alice Carr,Norman Partridge,California,35.491035 -119.347852,1
16758,923935.Christmas_Jars,Jason F. Wright,Jason F. Wright,,,2
16759,102534.The_Sagas_of_Icelanders,Halldór Hermannsson,Jane Smiley,California,35.491035 -119.347852,1
16760,55354.Napalm_Silly_Putty,George Carlin,George Carlin,,,2
16761,146738.The_Autumn_of_the_Middle_Ages,Johan Huizinga,Johan Huizinga,,,2
16762,403129.The_Boyfriend_League,Rachel Hawthorne,Rachel Hawthorne,,,2
16763,208124.Tibetan_Book_of_the_Dead,W. Y. Evans-Wentz,Padmasambhava,Oddiyana,,1
16764,87664.A_Generous_Orthodoxy,,Brian D. McLaren,,,2
16765,1033541.He_s_With_Me,Laura Nowlin,Tamara Summers,,,2
16766,86451.Ill_Wind,James Hilton,Rachel Caine,United States,38.88333333333333 -77.01666666666667,1
16767,137277.The_Europeans,Henry James Jr.,Henry James,New York City,40.71277777777778 -74.00611111111111,1
16768,50831.The_Green_Hills_of_Earth,Robert A. Heinlein,Robert A. Heinlein,"Butler, Missouri",38.25861111111111 -94.335,1
16769,9569.Villa_Incognito,Tom Robbins,Tom Robbins,,,2
16770,203979.The_Long_Loneliness,,Dorothy Day,Brooklyn,40.69277777777778 -73.99027777777778,1
16771,85744.Possession,A. S. Byatt,Jennifer Armintrout,West Riding of Yorkshire,53.86 -1.15,2
16772,136542.Gaia_s_Garden,,ToHemenway,,,2
16773,64773.Coalescent,Michael A. Gilbert,Stephen Baxter,,,2
16774,327281.El_Se_or_Presidente,Miguel Ángel Asturias,Miguel Ángel Asturias,"Guatemala City, Guatemala",,1
16775,19154.The_Dor_Illustrations_for_Dante_s_Divine_Comedy,,Gustave Doré,Strasbourg,48.583333333333336 7.745833333333334,1
16776,102132.Bad_Chili,Joe Lansdale,Joe R. Lansdale,Texas,31.0 -99.0,1
16777,109498.This_I_Believe,Jay Allison,Jay Allison,,,2
16778,118824.Walt_Disney,,Neal Gabler,Chicago,41.88194444444444 -87.62777777777778,1
16779,1100282.The_Thieves_of_Ostia,Caroline Lawrence,Caroline Lawrence,,,2
16780,19298.The_Swords_of_Night_and_Day,David A. Gemmell,David Gemmell,London,51.507222222222225 -0.1275,1
16781,6145714-the-lovers,Sir Richard Steele,John Connolly,,,2
16782,116297.Desert_of_the_Heart,Jane Rule,Jane Rule,"Plainfield, New Jersey",40.615444 -74.415775,1
16783,160629.A_Bear_Called_Paddington,Michael Bond,Michael Bond,"Newbury, Berkshire",51.401 -1.323,1
16784,45119.The_Breaker,Kit Denton,Minette Walters,London,51.507222222222225 -0.1275,2
16785,128436.Love_Poems_from_God,,Daniel Ladinsky (Compiler,,,2
16786,382865.Dead_Girls_Don_t_Write_Letters,Gail Giles,Gail Giles,"Galveston, Texas",29.281111111111112 -94.82583333333334,1
16787,213367.Desiring_God,,John Piper,,,2
16788,2427.Undue_Influence,Anita Brookner,Steve Martini,Herne Hill,51.4544 -0.0936,2
16789,2584942-black-rabbit-summer,Kevin Brooks,Kevin Brooks,,,2
16790,7090484-a-matter-of-time-book-i,Antoine Arnauld,Mary Calmes,,,2
16791,730250.The_Pinballs,Betsy Cromer Byars,Betsy Byars,"Charlotte, North Carolina",35.227222222222224 -80.84305555555555,1
16792,6052385-storm-of-visions,Christina Dodd,Christina Dodd,,,2
16793,2333.Farmer_Giles_of_Ham,J.R.R. Tolkien,J.R.R. Tolkien,,,2
16794,1374111.Cuentos_para_pensar,Jorge Bucay,Jorge Bucay,Buenos Aires,-34.60333333333333 -58.38166666666667,1
16795,298019.G_Spot,,Noire,,,2
16796,16556.The_Infinite_Plan,,Isabel Allende,Peru,-12.043333333333333 -77.02833333333334,1
16797,115306.The_Conqueror,Jacob Abbott,Brenda Joyce,"Hallowell, Maine",44.28666666666667 -69.79777777777778,2
16798,105571.Endymion_Spring,Matthew Skelton,Matthew Skelton,,,2
16799,3556730-without-warning,John Birmingham,John Birmingham,Liverpool,53.4075 -2.9919444444444445,1
16800,114135.Genuine_Lies,Nora Roberts,Nora Roberts,"Silver Spring, Maryland",39.002441 -77.020791,1
16801,8782738-lord-of-the-white-hell-book-2,,Ginn Hale,"Hoopa, California",41.05027777777778 -123.67416666666666,1
16802,7944608-the-morganville-vampires-volume-2,Rachel Caine,Rachel Caine,United States,38.88333333333333 -77.01666666666667,1
16803,337008.Humans,W. Somerset Maugham,Robert J. Sawyer,Ottawa,45.42472222222222 -75.695,1
16804,66675.The_Cleric_Quintet_Collector_s_Edition,R. A. Salvatore,R.A. Salvatore,"Leominster, Massachusetts",42.525 -71.76027777777777,2
16805,7507889-the-body-at-the-tower,Y. S. Lee,Y.S. Lee,,,2
16806,169879.Calling_on_Dragons,Patricia C. Wrede,Patricia C. Wrede,,,2
16807,479650.The_Fall,Wilkie Collins,Robert Muchamore,England,51.5 -0.11666666666666667,1
16808,10297152-reality-is-broken,,Jane McGonigal,Pennsylvania,41.0 -78.0,1
16809,50617.I_Thought_My_Father_Was_God_and_Other_True_Tales_from_NPR_s_National_Story_Project,Paul Auster,Paul Auster,"Newark, New Jersey",40.72422 -74.172574,1
16810,139373.The_Travel_Book,,Roz Hopkins,,,2
16811,2226289.The_Writing_Class,Jincy Willett,Jincy Willett,,,2
16812,190344.First_Term_at_Malory_Towers,Enid Blyton,Enid Blyton,East Dulwich,51.462 -0.084,1
16813,3919080-raven,G. A. Henty,Allison van Diepen,"Trumpington, Cambridgeshire",,2
16814,664566.Margrave_of_the_Marshes,John Peel,John Peel,Heswall,53.328 -3.099,1
16815,833550.Each_Peach_Pear_Plum,Janet Ahlberg,Janet Ahlberg,,,2
16816,529582.The_Demon_Awakens,R. A. Salvatore,R.A. Salvatore,"Leominster, Massachusetts",42.525 -71.76027777777777,2
16817,52560.Soldier_s_Heart,,Gary Paulsen,Minneapolis,44.981944444444444 -93.26916666666666,1
16818,6049962-a-duke-of-her-own,Lorraine Heath,Eloisa James,Minnesota,46.0 -94.0,1
16819,526672.Fullmetal_Alchemist_Vol_15,Hiromu Arakawa,Hiromu Arakawa,,,2
16820,11284808-dark-world,,Zak Bagans,,,2
16821,76952.The_Mark_on_the_Door,Franklin W. Dixon,Franklin W. Dixon,,,2
16822,7061696-the-last-airbender,,Dave Roman,,,2
16823,251648.Return_From_the_Stars,Stanisław Lem,Stanisław Lem,Lviv,49.8425 24.032222222222224,1
16824,1764154.Destiny_Kills,Keri Arthur,Keri Arthur,,,2
16825,674495.True_to_the_Game_II,Teri Woods,Teri Woods,,,2
16826,8248617-townie,Robert Hunt,Andre Dubus III,"Oceanside, California",33.211666666666666 -117.32583333333334,1
16827,146219.Martin_Dressler,Steven Millhauser,Steven Millhauser,New York (state),43.0 -76.0,1
16828,412286.Case_Closed_Vol_3,Gōshō Aoyam,Gosho Aoyama,,,2
16829,59748.Soulmates_Dissipate,Mary B. Morrison,Mary B. Morrison,,,2
16830,1311355.Slam_Dunk_Tome_1,Takehiko Inoue,Takehiko Inoue,,,2
16831,10113312-best-kept-secret,Sandra Brown,Amy Hatvany,"Waco, Texas",31.551388888888887 -97.15583333333333,2
16832,313267.Dark_Destiny,Christine Feehan,Christine Feehan,California,35.491035 -119.347852,1
16833,1129616.El_castillo_de_los_destinos_cruzados,Italo Calvino,Italo Calvino,Santiago de Las Vegas,,1
16834,37623.Sea_of_Thunder,,Evan Thomas,"Huntington, New York",40.86 -73.35222222222222,1
16835,111044.Stop_Pretending,,Sonya Sones,"Boston, Massachusetts",,1
16836,138680.The_Last_Silk_Dress,Ann Rinaldi,Ann Rinaldi,New York City,40.71277777777778 -74.00611111111111,1
16837,187315.The_Cobra_King_of_Kathmandu,Philip Kerr,P.B. Kerr,Edinburgh,55.95333333333333 -3.1891666666666665,2
16838,114006.The_Divide,R. D. Laing,Nicholas Evans,Bromsgrove,52.3353 -2.0579,1
16839,10098640,,أحمد العسيلي,,,2
16840,590962.Mr_Willowby_s_Christmas_Tree,Robert Barry,Robert E. Barry,,,2
16841,15846228-quinn-s-undying-rose,Tina Folsom,Tina Folsom,,,2
16842,13085293-paranormal-public,,Maddy Edwards,,,2
16843,5931169-santa-olivia,Jacqueline Carey,Jacqueline Carey,"Highland Park, Illinois",42.1825 -87.80694444444444,1
16844,486319.Iacocca,Lee Iacocca with William Novak,Lee Iacocca,"Allentown, Pennsylvania",40.60166666666667 -75.47722222222222,1
16845,378519.The_Cupid_Chronicles,Ruth Jean Dale,Coleen Murtagh Paratore,Missouri,38.0 -92.0,2
16846,15735460-tempt-me,Loretta Lynda Chase,Olivia Cunning,,,2
16847,235185.Boston_Jane,,Jennifer L. Holm,California,35.491035 -119.347852,1
16848,203265.Join_Me_,Danny Wallace,Danny Wallace,,,2
16849,25418.When_I_Was_Puerto_Rican,,Esmeralda Santiago,"San Juan, Puerto Rico",18.406388888888888 -66.06388888888888,1
16850,13224631-viva-jacquelina-being-an-account-of-the-further-adventures-of-jacky-fab,,L.A. Meyer,,,2
16851,169872.The_Mislaid_Magician_or_Ten_Years_After,Patricia C. Wrede,Patricia C. Wrede,,,2
16852,6961997-siebzehn-silben-ewigkeit,Denis Thériault,Denis Thériault,,,2
16853,13404803-heading-out-to-wonderful,Robert Goolrick,Robert Goolrick,"Charlottesville, Virginia",38.03 -78.47888888888889,1
16854,6359599-secret-lives,Sandra Gulland,Gabriella Poole,Florida,28.0 -82.0,2
16855,93375.Akira_Vol_6,Katsuhiro Ōtomo,Katsuhiro Otomo,,,2
16856,1052648.Semper_Fi,William E. Butterworth III,W.E.B. Griffin,,,2
16857,40261.Great_Apes,Will Self,Will Self,England,51.5 -0.11666666666666667,1
16858,106807.Total_Chaos,Jean-Claude Izzo,Jean-Claude Izzo,Marseille,43.2964 5.37,1
16859,9893355-stunning,h0rse C0l0ring B00k,Sara Shepard,"Pittsburgh, Pennsylvania",,1
16860,537116.The_King_s_Justice,Katherine Kurtz,Katherine Kurtz,"Coral Gables, Florida",25.716666666666665 -80.27222222222223,1
16861,12814594-the-drowned-cities,Paolo Bacigalupi,Paolo Bacigalupi,"Paonia, Colorado",38.8675 -107.5925,1
16862,13155343-a-taste-for-a-mate,,Carrie Ann Ryan,,,2
16863,11508357-witchful-thinking,Celestine Martin,H.P. Mallory,,,2
16864,95914.On_Fortune_s_Wheel,,Cynthia Voigt,"Boston, Massachusetts",,1
16865,50461.Charles_Bukowski,,Howard Sounes,Welling,51.4594 0.1097,1
16866,205650.Fleshmarket_Close,Ian Rankin,Ian Rankin,Cardenden,56.133 -3.25,1
16867,824728.I_Had_Trouble_in_Getting_to_Solla_Sollew,Dr. Seuss,Dr. Seuss,"Springfield, Massachusetts",42.10138888888889 -72.59027777777777,1
16868,13488738-laiden-s-daughter,Suzan Tisdale,Suzan Tisdale,,,2
16869,6734445-masters-of-the-shadowlands,Cherise Sinclair,Cherise Sinclair,,,2
16870,6605685-she-walks-in-beauty,Caroline Kennedy,Siri Mitchell,New York (state),43.0 -76.0,2
16871,2549.A_Tear_and_a_Smile,Kahlil Gibran,Kahlil Gibran,Mount Lebanon Mutasarrifate,,1
16872,16248264-american-gun,,Chris Kyle,,,2
16873,266485.Last_of_the_Breed,Louis L'Amour,Louis L'Amour,"Jamestown, North Dakota",46.90555555555556 -98.70305555555555,1
16874,15287893-bachelor-girl,Betsy Israel,Roger Lea MacBride,,,2
16875,11105002-angelina-s-bachelors,Brian O'Reilly,Brian O'Reilly,,,2
16876,17936957-long-time-gone,J. A. Jance,S.E. Jakes,,,2
16877,5739373-the-defector,Evelyn Anthony,Daniel Silva,London,51.507222222222225 -0.1275,2
16878,999074.Woman_Thou_Art_Loosed_,T. D. Jakes,T.D. Jakes,West Virginia,39.0 -80.0,2
16879,11210761-moonlight-in-the-morning,Jude Deveraux,Jude Deveraux,"Fairdale, Kentucky",,1
16880,14480004-ligeia,Edgar Allan Poe,Edgar Allan Poe,Boston,42.360277777777775 -71.05777777777777,1
16881,2535743.War_Brides,Lois Battle,Helen Bryan,,,2
16882,15989598-the-beautiful-and-the-cursed,Page Morgan,Page Morgan,,,2
16883,3011919-wicked-burn,Polly Strong,Beth Kery,Northwest Territory,41.0 -86.0,2
16884,146559.The_Wild_Palms,William Faulkner,William Faulkner,"New Albany, Mississippi",34.492222222222225 -89.00944444444444,1
16885,11082037-the-drop,T. W.,Michael Connelly,Pennsylvania,41.0 -78.0,1
16886,15060.Easy_Riders_Raging_Bulls,,Peter Biskind,,,2
16887,5819399-bad-things-happen,Harold S. Kushner,Harry Dolan,,,2
16888,13562054,,عزالدين شكري فشير,,,2
16889,198331.Valhalla_Rising,Clive Cussler,Clive Cussler,"Aurora, Illinois",41.763888888888886 -88.29,1
16890,16142151-the-companions,"Nelson, Robert",R.A. Salvatore,,,2
16891,8935883-when-darkness-falls,Mercedes Lackey,Mercedes Lackey,Chicago,41.88194444444444 -87.62777777777778,1
16892,528361.Kildar,Wilhelm Heuser,John Ringo,"Miami-Dade County, Florida",25.61058 -80.497099,1
16893,18223625-the-professional,,Kresley Cole,,,2
16894,1677996.Late_Nights_on_Air,Elizabeth Hay,Elizabeth Hay,,,2
16895,18191815-storm-damages,Brian Patten,Magda Alexander,,,2
16896,12092375-big-nate-goes-for-broke,Lincoln Peirce,Lincoln Peirce,"Ames, Iowa",42.03472222222222 -93.62,1
16897,18143768-life-in-motion,,Misty Copeland,,,2
16898,6327610-nothing-to-be-frightened-of,Julian Barnes,Julian Barnes,Leicester,52.63444444444445 -1.1319444444444444,1
16899,237020.Victorious_Star,William Shatner,Morgan Hawke,Quebec,52.0 -72.0,2
16900,11890811-force-of-nature,Jane Harper,C.J. Box,,,2
16901,21948425-mr-x,Peter Straub,Clarissa Wild,Milwaukee,43.05 -87.95,2
16902,18651980-fourth-of-july-creek,Smith Henderson,Smith Henderson,,,2
16903,4099.The_Pragmatic_Programmer,,Andy Hunt,,,2
16904,846201.God_on_a_Harley,Joan Brady,Joan Brady,,,2
16905,16101026-star-cursed,Jessica Spotswood,Jessica Spotswood,,,2
16906,389707.Every_Little_Thing_About_You,Lori Wick,Lori Wick,,,2
16907,22477.The_Ideological_Origins_of_the_American_Revolution,Bernard Bailyn,Bernard Bailyn,"Hartford, Connecticut",41.7625 -72.67416666666666,1
16908,845331.Mart_n_Fierro,José Hernández,José Hernández,,,2
16909,10765906-the-shadow-reader,Sandy Williams,Sandy Williams,,,2
16910,8074831-courting-darkness,Robin LaFevers,Yasmine Galenorn,,,2
16911,17985066-the-awakening-and-selected-short-stories,Kate Chopin,Kate Chopin,St. Louis,38.62722222222222 -90.19777777777777,1
16912,13624584-a-darkness-strange-and-lovely,Susan Dennard,Susan Dennard,"Virginia, USA",,1
16913,133018.Hellblazer,,Garth Ennis,,,2
16914,28294.A_Void,William G. Tapply,Georges Perec,"Waltham, Massachusetts",42.37638888888889 -71.23611111111111,2
16915,7787487-kiss-me-deadly,,Trisha Telep,,,2
16916,17832046-karde-imin-hik-yesi,Zülfü Livaneli,O.Z. Livaneli,,,2
16917,7202372-dracula-my-love,,Syrie James,,,2
16918,12160933-black-site,Dalton Fury,Dalton Fury,,,2
16919,177333.Fierce_Attachments,,Vivian Gornick,The Bronx,40.83722222222222 -73.8861111111111,1
16920,133017.Hellblazer,,Jamie Delano,,,2
16921,22212838-pioneer-girl,,Laura Ingalls Wilder,"Pepin County, Wisconsin",44.6 -92.0,1
16922,13733.Bleach_Volume_19,Tite Kubo,Tite Kubo,,,2
16923,269795.The_Commitments,Roddy Doyle,Roddy Doyle,Dublin,53.35 -6.260277777777778,1
16924,18691014-the-family-romanov,,Candace Fleming,,,2
16925,85317.Dead_Even,Brad Meltzer,Brad Meltzer,,,2
16926,420735.Tears_of_the_Renegade,Linda Howard,Linda Howard,Alabama,33.0 -87.0,1
16927,398145.Michael_Kohlhaas,Heinrich von Kleist,Heinrich von Kleist,Frankfurt (Oder),52.341944 14.551667,1
16928,23256978-the-american-lady,"Stearns, Samuel",Petra Durst-Benning,,,2
16929,109901.The_Cold_Dish,Craig Johnson,Craig Johnson,,,2
16930,2535.The_Stone_Raft,José Saramago,José Saramago,Azinhaga,39.347 -8.532,1
16931,17227745-identity,Robert Ludlum,Ted Dekker,,,2
16932,22521951-written-in-the-stars,Elizabeth Hunter,Aisha Saeed,,,2
16933,575135.The_Dead_Room,Heather Graham,Robert Ellis,United States,38.88333333333333 -77.01666666666667,2
16934,387627.Casino,S. S. Van Dine,Nicholas Pileggi,"New York City, New York",,1
16935,7829373-wandering-son-vol-1,Takako Shimura,Takako Shimura,,,2
16936,9795894-antes-que-anochezca,Reinaldo Arenas,Reinaldo Arenas,Holguín Province,,1
16937,13432683-eld,Patricia A. McKillip,Mats Strandberg,"Salem, Oregon",44.939166666666665 -123.03944444444444,2
16938,17193828-mutlulu-un-mimarisi,Alain De Botton,Alain de Botton,Zürich,47.37444444444444 8.54111111111111,1
16939,15924002-the-honest-truth-about-dishonesty,,Dan Ariely,New York City,40.71277777777778 -74.00611111111111,1
16940,22609257-palace-of-treason,Jason Matthews,Jason Matthews,,,2
16941,6862.Amsterdam,Ian McEwan,Ian McEwan,Aldershot,51.248333333333335 -0.7613888888888888,1
16942,22877206-smiley,Smiley Emoticon Wochenplaner,Laurann Dohner,,,2
16943,1103211.House_of_Echoes,Barbara Erskine,Barbara Erskine,,,2
16944,11438693-loki-s-wolves,Kelley Armstrong,K.L. Armstrong,,,2
16945,25530340-friction,Sandra Brown,Sawyer Bennett,"Waco, Texas",31.551388888888887 -97.15583333333333,2
16946,3143473-o-gato-malhado-e-a-andorinha-sinh,,Jorge Amado,Bahia,-12.0 -41.0,1
16947,13643709-abgeschnitten,Sebastian Fitzek,Sebastian Fitzek,West Germany,,1
16948,18693771-the-body-keeps-the-score,The Mindset Warrior,Bessel A. van der Kolk,,,2
16949,5486.Andrew_Carnegie,Andrew Carnegie,David Nasaw,"Cortland, New York",42.60055555555556 -76.18138888888889,1
16950,13270.Poetics,Aristotle,Aristotle,Stagira (ancient city),40.59166666666667 23.794722222222223,1
16951,23245731-helen-of-sparta,Amalia Carosella,Amalia Carosella,,,2
16952,22836575-99-days,Katie Cotugno,Katie Cotugno,,,2
16953,18296529-the-ghost-files,Jeff Belanger,Apryl Baker,"Southbridge, Massachusetts",42.075 -72.0338888888889,2
16954,22390262-slade,Joseph Smith Fletcher,Victoria Ashley,,,2
16955,21350894-someone-else-s-skin,Sarah Hilary,Sarah Hilary,,,2
16956,18114578-the-evertree,Marie Lu,Marie Lu,China,39.916666666666664 116.38333333333334,1
16957,11962848-the-boy-on-cinnamon-street,Phoebe Stone,Phoebe Stone,,,2
16958,17566814-midnight-thief,Livia Blackburne,Livia Blackburne,,,2
16959,4026382-a-long-long-way,Ishmael Beah,Sebastian Barry,Dublin,53.35 -6.260277777777778,1
16960,15808728-the-christie-curse,Victoria Abbot,Victoria Abbott,,,2
16961,3849637-apocalipsis-z,Manel Loureiro,Manel Loureiro,,,2
16962,9628743-the-social-animal,David Brooks,David Brooks,,,2
16963,129562.Maggie,Stephen Crane,Charles Martin,"Newark, New Jersey",40.72422 -74.172574,2
16964,11594289-winterling,Sarah Prineas,Sarah Prineas,,,2
16965,12814556-back-and-deader-than-ever,Lisi Harrison,Lisi Harrison,Toronto,43.74166666666667 -79.37333333333333,1
16966,27272223-the-apartment,John Martin,Danielle Steel,,,2
16967,18498565-the-book-of-you,Claire Kendal,Claire Kendal,,,2
16968,15812211-last-friends,George Frederick Robert Sims,Jane Gardam,,,2
16969,540372.Wait_Until_Spring_Bandini,John Fante,John Fante,"Denver, Colorado",,1
16970,769254.Real_Frank_Zappa_Book,Frank Zappa,Frank Zappa,Maryland,39.0 -77.0,1
16971,20011917-tales-from-a-not-so-happily-ever-after,Rachel Renée Russell,Rachel Renée Russell,,,2
16972,492050.The_Janissary_Tree,Jason Goodwin,Jason Goodwin,,,2
16973,26792284-the-only-rule-is-it-has-to-work,,Ben Lindbergh,,,2
16974,579696.Our_Dumb_Century,,Scott Dikkers,,,2
16975,12788665-a-blaze-of-glory,Jeff Shaara,Jeff Shaara,"New Brunswick, New Jersey",40.486678 -74.444414,1
16976,21845122-qualify,Kevin Smith,Vera Nazarian,New Jersey,40.0 -74.5,2
16977,3785646-magpie-murders,Judith Flanders,Anthony Horowitz,"Stanmore, Middlesex",,1
16978,209176.The_Wealth_and_Poverty_of_Nations,,David S. Landes,,,2
16979,28698036-secret-history,Procopius,Brandon Sanderson,"Lincoln, Nebraska",40.80888888888889 -96.67888888888889,1
16980,13330370-the-last-policeman,Ben H. Winters,Ben H. Winters,,,2
16981,11738128-a-week-to-be-wicked,Tessa Dare,Tessa Dare,,,2
16982,74023.Christy_Miller_Collection_Vol_4,Robin Jones Gunn,Robin Jones Gunn,Wisconsin,44.0 -90.0,1
16983,2615.The_Innovator_s_Dilemma,,Clayton M. Christensen,,,2
16984,25454883-never-never,gautama purushottama,Colleen Hoover,"Sulphur Springs, Texas",33.134166666666665 -95.60194444444444,1
16985,22917292-the-favorite,Craig Claiborne,Kiera Cass,"Myrtle Beach, South Carolina",33.744075 -78.869475,1
16986,31451267-the-song-rising,Samantha Shannon,Samantha Shannon,"Hammersmith, London",,1
16987,859500.Translations,Richard Wagner,Brian Friel,Omagh,54.598 -7.309,1
16988,12788061-dance-of-shadows,Yelena Black,Yelena Black,,,2
16989,26891429-the-city-of-mirrors,Justin Cronin,Justin Cronin,New England,44.0 -71.0,1
16990,32794590-the-rise-and-fall-of-d-o-d-o,Neal Stephenson,Neal Stephenson,Maryland,39.0 -77.0,1
16991,3526.First_Love_Last_Rites,Ian McEwan,Ian McEwan,Aldershot,51.248333333333335 -0.7613888888888888,1
16992,24805680-dark-matter-and-the-dinosaurs,,Lisa Randall,Queens,40.75 -73.86666666666666,1
16993,14885892-avengers-vs-x-men-omnibus,Brian Michael Bendis,Brian Michael Bendis,,,2
16994,23259316-no-ordinary-billionaire,J. S. Scott,J.S. Scott,,,2
16995,35795918-the-traitor-s-ruin,McAlpin Collection of British History and Theology (Burke Library at Union Theological Seminary),Erin Beaty,,,2
16996,15721624-orleans,Friedrich Schiller,Sherri L. Smith,Duchy of Württemberg,,2
16997,33296129-the-duchess-deal,Tessa Dare,Tessa Dare,,,2
16998,31451186-borne,Jack London,Jeff VanderMeer,"Bellefonte, Pennsylvania",40.914722222222224 -77.77472222222222,1
16999,9895917-enchantment,,Guy Kawasaki,"Honolulu, Hawaii",,1
17000,33917881-the-twisted-ones,T. Kingfisher,Scott Cawthon,Houston,29.762777777777778 -95.38305555555556,1
17001,25658482-at-the-existentialist-caf,,Sarah Bakewell,Bournemouth,50.72 -1.88,1
17002,294754.The_Princess_The_Pauper,Kate Brian,Kate Brian,,,2
17003,27812298-sinful-cinderella,Anita Valle,Anita Valle,,,2
17004,76022.Buddha_s_Little_Finger,Viktor Olegovich Pelevin,Victor Pelevin,Moscow,55.755833333333335 37.617222222222225,1
17005,6971900-the-difficulty-of-being-good,,Gurcharan Das,Lyallpur,,1
17006,201901.Always_Coming_Home,Ursula K. Le Guin,Ursula K. Le Guin,"Berkeley, California",37.87166666666667 -122.27277777777778,1
17007,12791521-batman,,Geoff Johns,Detroit,42.33138888888889 -83.04583333333333,1
17008,34197480-dare-to-fall,T. J. Kline,Estelle Maskame,,,2
17009,36382516-rainy-day-friends,Jill Shalvis,Jill Shalvis,,,2
17010,203968.The_Social_Animal,Elliot Aronson,Elliot Aronson,"Chelsea, Massachusetts",42.391666666666666 -71.03333333333333,1
17011,289028.The_Greatness_Guide,,Robin S. Sharma,,,2
17012,17881.Notes_from_Underground_The_Double,,Fyodor Dostoyevsky,,,2
17013,41743264-reina-roja,Juan Gómez-Jurado,Juan Gomez-Jurado,Madrid,40.416666666666664 -3.7025,2
17014,23902117-2,,Leo Tolstoy,Russian Empire,,1
17015,32602422-vampire-s-kiss,Ellen Schreiber,Ella Summers,,,2
17016,40776163-the-weight-of-ink,Rachel Kadish,Rachel Kadish,,,2
17017,28668534-the-good-immigrant,Nikesh Shukla,Nikesh Shukla,England,51.5 -0.11666666666666667,1
17018,40126485-on-the-shoulders-of-titans,Barton C. Hacker,Andrew Rowe,,,2
17019,38507847-lying-in-wait,Liz Nugent,Liz Nugent,,,2
17020,18490657-carsick,,John Waters,Maryland,39.0 -77.0,1
17021,25813942-this-tender-land,William Kent Krueger,William Kent Krueger,"Torrington, Wyoming",42.06666666666667 -104.1825,1
17022,32600741-sons-and-soldiers,Bruce Henderson,Bruce Henderson,United States,38.88333333333333 -77.01666666666667,1
17023,40189670-josh-and-hazel-s-guide-to-not-dating,Christina Lauren,Christina Lauren,,,2
17024,38232344-in-an-absent-dream,Seanan McGuire,Seanan McGuire,California,35.491035 -119.347852,1
17025,30259893-ragdoll,Daniel Cole,Daniel Cole,,,2
17026,25030631-the-vagrant,W. Somerset Maugham,Peter Newman,,,2
17027,23257059-the-strings-of-murder,Oscar De Muriel,Oscar de Muriel,,,2
17028,13167112-savage-continent,,Keith Lowe,Wolverhampton,52.583333333333336 -2.1333333333333333,1
17029,17278226-the-decline-and-fall-of-the-roman-empire,Edward Gibbon,Edward Gibbon,Putney,51.4649 -0.2211,1
17030,38560268-one-for-sorrow,Mary Reed,Sarah A. Denzil,,,2
17031,35715518-crown-of-feathers,Nicki Pau Preto,Nicki Pau Preto,,,2
17032,11023952-los-enamoramientos,Javier Marías,Javier Marías,Francoist Spain,41.3 -0.749,1
17033,33282947-see-you-in-the-cosmos,Jack Cheng,Jack Cheng,,,2
17034,6145314--,,أحمد مطر,,,2
17035,36959639-small-spaces,Katherine Arden,Katherine Arden,"Austin, Texas",30.267222222222223 -97.74305555555556,1
17036,17160008-feral,,George Monbiot,London,51.507222222222225 -0.1275,1
17037,32622432-a-gift-of-time,Patrick Leigh Fermor,Jerry Merritt,,,2
17038,7183665-patricia-briggs-mercy-thompson,David Lawrence,Patricia Briggs,"Butte, Montana",45.99888888888889 -112.52416666666667,1
17039,18383325-the-most-magnificent-thing,Ashley Spires,Ashley Spires,British Columbia,54.0 -125.0,1
17040,23008469-witch-s-pyre,Josephine Angelini,Josephine Angelini,"Ashland, Massachusetts",42.26111111111111 -71.46388888888889,1
